6.177430555555554292e+01,5.831250000000000000e+01,5.849999999999994316e+01,5.021875000000000000e+01
5.979166666666665719e+01,5.993750000000000000e+01,6.348958333333328596e+01,6.157291666666667140e+01
7.527083333333331439e+01,7.735416666666665719e+01,8.018749999999995737e+01,7.402083333333334281e+01
7.471874999999998579e+01,7.793749999999998579e+01,7.836458333333330017e+01,7.279166666666668561e+01
6.474999999999998579e+01,6.569791666666665719e+01,6.364583333333330017e+01,5.740625000000002842e+01
5.390624999999998579e+01,5.033333333333331439e+01,4.583333333333330017e+01,3.960321969696971678e+01
4.148958333333331439e+01,3.346874999999998579e+01,2.916666666666663588e+01,2.732196969696971678e+01
4.591666666666665009e+01,3.574999999999998579e+01,3.236458333333330728e+01,3.234280303030305248e+01
5.592708333333331439e+01,5.213541666666665009e+01,4.859374999999997158e+01,4.830113636363638818e+01
7.118749999999998579e+01,7.272916666666665719e+01,6.998958333333330017e+01,6.950000000000002842e+01
8.488541666666664298e+01,8.990624999999998579e+01,8.993749999999997158e+01,8.681250000000002842e+01
8.186458333333331439e+01,8.827083333333331439e+01,8.914583333333331439e+01,8.290625000000002842e+01
8.947916666666664298e+01,8.608333333333331439e+01,8.736458333333331439e+01,7.868750000000002842e+01
8.095833333333330017e+01,7.293749999999998579e+01,7.588541666666664298e+01,6.587500000000002842e+01
7.454166666666664298e+01,6.345833333333332860e+01,6.451041666666664298e+01,5.726041666666669983e+01
6.768749999999997158e+01,5.667708333333332149e+01,5.838541666666665009e+01,5.418750000000002842e+01
5.727083333333330017e+01,5.233333333333332860e+01,4.823958333333331439e+01,4.638541666666669272e+01
5.351041666666664298e+01,5.386458333333332860e+01,4.876041666666664298e+01,4.906250000000002842e+01
5.320833333333330017e+01,5.453124999999999289e+01,4.784374999999997868e+01,5.082291666666669272e+01
6.266666666666662877e+01,6.322916666666666430e+01,5.555208333333330728e+01,5.832291666666669272e+01
6.867708333333330017e+01,6.745833333333332860e+01,6.544791666666664298e+01,6.793750000000001421e+01
7.176041666666662877e+01,6.917708333333332860e+01,6.770833333333330017e+01,6.793750000000001421e+01
6.852083333333330017e+01,6.728125000000000000e+01,6.718749999999997158e+01,6.210416666666668561e+01
6.410416666666664298e+01,6.166666666666667140e+01,6.310416666666664298e+01,5.526041666666668561e+01
5.490443840579708024e+01,5.085416666666667140e+01,5.319791666666664298e+01,4.346875000000002132e+01
4.869610507246375164e+01,4.481250000000000711e+01,4.879166666666664298e+01,4.108333333333334991e+01
5.003985507246375164e+01,4.128125000000000711e+01,4.718749999999997868e+01,4.191666666666668561e+01
5.336277173913041594e+01,4.602083333333334281e+01,5.124999999999997868e+01,4.454166666666668561e+01
5.199999999999997868e+01,4.868750000000000711e+01,5.065624999999997868e+01,4.248958333333334991e+01
5.108333333333331439e+01,5.039791666666666714e+01,4.994791666666664298e+01,3.898958333333334991e+01
4.110416666666665009e+01,4.014039855072464746e+01,4.158333333333330728e+01,3.058333333333334991e+01
3.010416666666665364e+01,2.795833333333332504e+01,3.277083333333330017e+01,2.553125000000001421e+01
3.296874999999998579e+01,4.115624999999998579e+01,3.830208333333330017e+01,3.397916666666667851e+01
3.307291666666665009e+01,3.876947463768114943e+01,3.663541666666663588e+01,3.396875000000001421e+01
3.761458333333331439e+01,4.322916666666666430e+01,4.130208333333330017e+01,3.781250000000001421e+01
3.608333333333331439e+01,3.820833333333332860e+01,4.049999999999997158e+01,3.764583333333334991e+01
3.707291666666664298e+01,3.439583333333332860e+01,3.867708333333330728e+01,3.729166666666668561e+01
4.340624999999997868e+01,4.387499999999999289e+01,4.749999999999997158e+01,4.636367753623190424e+01
5.265624999999997868e+01,5.124999999999999289e+01,5.201041666666664298e+01,5.165534420289856854e+01
5.867708333333330728e+01,5.666666666666666430e+01,5.527083333333330728e+01,5.329076086956523284e+01
6.105208333333330728e+01,5.883333333333332149e+01,5.328124999999997158e+01,5.090534420289856143e+01
6.088088768115939331e+01,5.187499999999998579e+01,4.703124999999997158e+01,4.512500000000000711e+01
5.142028985507243988e+01,4.742708333333332149e+01,4.453124999999997158e+01,4.265625000000000711e+01
4.630570652173911128e+01,4.513541666666665009e+01,4.203124999999997158e+01,4.173958333333334281e+01
3.718070652173911128e+01,4.043749999999998579e+01,4.019981060606058065e+01,3.898958333333334281e+01
3.311231884057968955e+01,3.762499999999998579e+01,3.618939393939391636e+01,3.181250000000001421e+01
3.516666666666664298e+01,3.880208333333332149e+01,3.462689393939391636e+01,2.890625000000001421e+01
3.830208333333330728e+01,4.170833333333332149e+01,3.477272727272725206e+01,2.845833333333334636e+01
3.841666666666664298e+01,3.856249999999998579e+01,2.983333333333331439e+01,2.404166666666667851e+01
3.080208333333331439e+01,3.203124999999998579e+01,2.574999999999997868e+01,2.240625000000001421e+01
2.419791666666665009e+01,2.523958333333331439e+01,2.111458333333331439e+01,2.044791666666668206e+01
2.493749999999998579e+01,2.723958333333331439e+01,2.534374999999998224e+01,2.521875000000001776e+01
3.439583333333331439e+01,4.134374999999998579e+01,3.889583333333331439e+01,3.864583333333334991e+01
4.398958333333331439e+01,5.420833333333331439e+01,5.091666666666664298e+01,5.212500000000002132e+01
5.397916666666664298e+01,6.158333333333332149e+01,5.901041666666664298e+01,5.918750000000002132e+01
5.371874999999997158e+01,5.507291666666665009e+01,5.715624999999997158e+01,5.637500000000002842e+01
4.440624999999997158e+01,4.093749999999998579e+01,4.631249999999997158e+01,4.648958333333336412e+01
4.540624999999997158e+01,3.578124999999998579e+01,4.013541666666664298e+01,3.948958333333337123e+01
4.016666666666664298e+01,3.281249999999998579e+01,3.733333333333331439e+01,3.664583333333337123e+01
3.999999999999997868e+01,3.922916666666665009e+01,3.543749999999997868e+01,3.601539855072467589e+01
4.560416666666664298e+01,4.342708333333331439e+01,3.799999999999997868e+01,3.864039855072467589e+01
3.888541666666664298e+01,4.301041666666664298e+01,3.619791666666664298e+01,3.754664855072467589e+01
3.648958333333330728e+01,4.508333333333331439e+01,3.403124999999997158e+01,3.480706521739134729e+01
3.696874999999997158e+01,4.159374999999998579e+01,3.307291666666663588e+01,3.195833333333337833e+01
3.785416666666663588e+01,4.307291666666665719e+01,3.384374999999997158e+01,3.044791666666670693e+01
3.661458333333330017e+01,3.865624999999999289e+01,3.110416666666664298e+01,2.659375000000003553e+01
3.823958333333330017e+01,3.605208333333332149e+01,3.063541666666663943e+01,2.534523809523813398e+01
4.159374999999997158e+01,4.120833333333332149e+01,3.665624999999997868e+01,3.102232142857146968e+01
4.676041666666663588e+01,4.568749999999998579e+01,4.062499999999997868e+01,3.424107142857147323e+01
5.067708333333330017e+01,5.144791666666665009e+01,4.678124999999997868e+01,4.007440476190480894e+01
5.614583333333330017e+01,5.716666666666665009e+01,5.265624999999997868e+01,4.644270833333337833e+01
5.135416666666663588e+01,5.474999999999997868e+01,5.024999999999997868e+01,4.149479166666671404e+01
3.972916666666664298e+01,4.671059782608693922e+01,4.329166666666664298e+01,3.634895833333338544e+01
3.911458333333331439e+01,4.571059782608693922e+01,4.026041666666664298e+01,3.390104166666672114e+01
3.489583333333331439e+01,4.288768115942027492e+01,3.664583333333331439e+01,3.108333333333338544e+01
3.648958333333331439e+01,4.109601449275361063e+01,3.561458333333331439e+01,3.437500000000004974e+01
4.280208333333331439e+01,4.115624999999998579e+01,3.541666666666665009e+01,3.419791666666671404e+01
4.072916666666664298e+01,3.664583333333332149e+01,3.230208333333331439e+01,3.036458333333337833e+01
3.716666666666664298e+01,3.089583333333332149e+01,2.657291666666664298e+01,2.426041666666671404e+01
3.316666666666664298e+01,2.886458333333332149e+01,2.191666666666664298e+01,1.898958333333337833e+01
2.527083333333330728e+01,2.584374999999998579e+01,1.908333333333331083e+01,1.522916666666671048e+01
2.088541666666664298e+01,2.189583333333331794e+01,1.599999999999997868e+01,1.247780797101453487e+01
1.766666666666664298e+01,1.968749999999998579e+01,1.481249999999998046e+01,1.123822463768120095e+01
1.490624999999997513e+01,1.530208333333331794e+01,1.268749999999997868e+01,9.217391304347867020e+00
1.349999999999997513e+01,1.420833333333331794e+01,1.250378787878785758e+01,9.571557971014533095e+00
1.414583333333330728e+01,1.512499999999998401e+01,1.507670454545452365e+01,9.217391304347867020e+00
1.801799242424239722e+01,1.896874999999998224e+01,1.979545454545452188e+01,3.110416666666672114e+01
2.174715909090906507e+01,2.282291666666665009e+01,2.429545454545452188e+01,2.271714743589747343e+01
2.328882575757573292e+01,2.364583333333331794e+01,2.505208333333330728e+01,2.195833333333337833e+01
2.469507575757573292e+01,2.304166666666665009e+01,2.357291666666664298e+01,2.271714743589747343e+01
2.313541666666664298e+01,2.166666666666665009e+01,2.073958333333330728e+01,1.813541666666670338e+01
2.134374999999997513e+01,2.103124999999998224e+01,1.943749999999997513e+01,1.635416666666670338e+01
2.010643115942026427e+01,2.109374999999998224e+01,1.931249999999997513e+01,1.603125000000003908e+01
1.930163043478258444e+01,2.336458333333331794e+01,1.995833333333330728e+01,1.734672619047622888e+01
1.830163043478258444e+01,2.292708333333331794e+01,2.023958333333330728e+01,1.797501566416043772e+01
1.784329710144925230e+01,2.253124999999998579e+01,2.202083333333330728e+01,2.053751566416043772e+01
2.086186594202896316e+01,2.589583333333331794e+01,2.772916666666663943e+01,2.605834899749376987e+01
2.149999999999997868e+01,2.720928030303028677e+01,3.116666666666664298e+01,2.849287280701757652e+01
2.718749999999997868e+01,3.178219696969695107e+01,3.751041666666664298e+01,3.365625000000002842e+01
2.945833333333331083e+01,3.368844696969695462e+01,3.656249999999997868e+01,3.248519736842108330e+01
3.032291666666664653e+01,3.301136363636361892e+01,3.201041666666665009e+01,2.772478070175441900e+01
3.924999999999997868e+01,3.837499999999998579e+01,3.301041666666665009e+01,2.889144736842108685e+01
3.846874999999997868e+01,3.816666666666665009e+01,3.068749999999997868e+01,2.799561403508775470e+01
3.970833333333331439e+01,3.843749999999998579e+01,3.217708333333331439e+01,2.885416666666670338e+01
4.440624999999997868e+01,4.308333333333332149e+01,3.611458333333331439e+01,3.297916666666669983e+01
3.945833333333331439e+01,4.229166666666665719e+01,3.749999999999997868e+01,3.418750000000003553e+01
3.822916666666665009e+01,4.055208333333332149e+01,3.491666666666665009e+01,3.153125000000003553e+01
3.312499999999997868e+01,3.542708333333332149e+01,2.934374999999997868e+01,2.581250000000003553e+01
2.457291666666665009e+01,2.794791666666665719e+01,2.571874999999997868e+01,2.216666666666669983e+01
2.216666666666665009e+01,2.148958333333332149e+01,2.165624999999997868e+01,1.867708333333336412e+01
1.978124999999998579e+01,1.966666666666665364e+01,2.083333333333331439e+01,1.857291666666669983e+01
2.085416666666665009e+01,2.093749999999998934e+01,2.294791666666664653e+01,2.060416666666669983e+01
2.456495098039214042e+01,2.185416666666665719e+01,2.164583333333331439e+01,2.008333333333336768e+01
2.530453431372547257e+01,2.412499999999999289e+01,2.206249999999997868e+01,2.134375000000003553e+01
2.651286764705880472e+01,2.704166666666665719e+01,2.309374999999997868e+01,2.168750000000003553e+01
2.947120098039213687e+01,3.064583333333332504e+01,2.495833333333331083e+01,2.314583333333336768e+01
2.771874999999998224e+01,3.167708333333332860e+01,2.607291666666664298e+01,2.394791666666669983e+01
2.416666666666665009e+01,2.907291666666665719e+01,2.527083333333331083e+01,2.288541666666669983e+01
2.263541666666665009e+01,2.629166666666665719e+01,2.477083333333331083e+01,2.219791666666669983e+01
1.855208333333331439e+01,2.474999999999998579e+01,2.149999999999997868e+01,1.955208333333336768e+01
1.762499999999997868e+01,2.391666666666665364e+01,1.969791666666664653e+01,1.770833333333336768e+01
1.890104166666664653e+01,2.610416666666665364e+01,2.097916666666664653e+01,2.207456140350880602e+01
2.075520833333331439e+01,3.052083333333331794e+01,2.241666666666664653e+01,3.028289473684214173e+01
2.735937499999998224e+01,3.533333333333332149e+01,2.824999999999997868e+01,4.132456140350880958e+01
2.938020833333331794e+01,3.766666666666665719e+01,2.984374999999997868e+01,4.552564836003055149e+01
3.014583333333331439e+01,3.910416666666665719e+01,2.912499999999997868e+01,4.177400362318844884e+01
3.135416666666664653e+01,3.736458333333332149e+01,2.863541666666664653e+01,3.526358695652178454e+01
2.728124999999997868e+01,3.505389492753621994e+01,2.829528985507243988e+01,2.780525362318845595e+01
2.968749999999997513e+01,3.313722826086955564e+01,3.046195652173910418e+01,2.863541666666671759e+01
2.913541666666664298e+01,3.181295289855071928e+01,3.019112318840576847e+01,2.865625000000004974e+01
2.839583333333330728e+01,2.850045289855071928e+01,2.946195652173910062e+01,2.721875000000005329e+01
2.938541666666663943e+01,2.352989130434782084e+01,2.638541666666663588e+01,2.809564393939399096e+01
2.647916666666664298e+01,2.210280797101448869e+01,2.586458333333330373e+01,2.637689393939399451e+01
2.662499999999997513e+01,1.962499999999999289e+01,2.441666666666663588e+01,2.577272727272732666e+01
2.747916666666663943e+01,2.093749999999999289e+01,2.433333333333330017e+01,2.579356060606066237e+01
2.820833333333330373e+01,2.346874999999999289e+01,2.478124999999996447e+01,2.575996376811599475e+01
3.124999999999996803e+01,2.486458333333332504e+01,2.537499999999996803e+01,2.649954710144933046e+01
4.001041666666663588e+01,2.927083333333332504e+01,3.366666666666663588e+01,3.276753952569175965e+01
3.974999999999996447e+01,2.852083333333332860e+01,3.658333333333330017e+01,3.589253952569175965e+01
4.162499999999996447e+01,2.898958333333332504e+01,3.735937499999996447e+01,3.620604066985652025e+01
3.968749999999996447e+01,3.028260869565216851e+01,2.391666666666672114e+01,3.584145733652318455e+01
3.107291666666663588e+01,3.034329710144926651e+01,2.829528985507243988e+01,2.944846491228075536e+01
3.459374999999997158e+01,3.408288043478260221e+01,2.992708333333333215e+01,3.054221491228075536e+01
3.306666666666663446e+01,3.275996376811593791e+01,2.985416666666667851e+01,2.934375000000004974e+01
3.349374999999996305e+01,2.908152173913043015e+01,2.828124999999996447e+01,2.801041666666671404e+01
3.669166666666662735e+01,2.844021739130434412e+01,3.370208333333329875e+01,3.302083333333338544e+01
3.662916666666662735e+01,3.031521739130434412e+01,3.427083333333330017e+01,2.950000000000005684e+01
3.797916666666662877e+01,2.967236024844719822e+01,3.492708333333330017e+01,2.919791666666672469e+01
3.956249999999996447e+01,3.769862836438922926e+01,3.977083333333330017e+01,3.455208333333339255e+01
4.139583333333330017e+01,3.766466097308487804e+01,4.112499999999996447e+01,3.672916666666672114e+01
3.649999999999996447e+01,3.314382763975154234e+01,3.737499999999996447e+01,3.754166666666672114e+01
3.565624999999996447e+01,3.520335144927535254e+01,3.927083333333329307e+01,3.885416666666672114e+01
3.362499999999996447e+01,3.272916666666665719e+01,3.718749999999996447e+01,3.469791666666672114e+01
2.827083333333329307e+01,3.014583333333332149e+01,3.213541666666662877e+01,2.748958333333339255e+01
2.713541666666662522e+01,2.787499999999998579e+01,3.133114035087715621e+01,2.656250000000006040e+01
2.468371212121208202e+01,2.753124999999998224e+01,2.811239035087715621e+01,2.513541666666672469e+01
2.445833333333330017e+01,2.358333333333331439e+01,2.440405701754382051e+01,2.509375000000006040e+01
2.407526350461129283e+01,2.304166666666664653e+01,2.295614035087715266e+01,2.569791666666672825e+01
2.903124999999996447e+01,2.360416666666664653e+01,2.257291666666662522e+01,2.520833333333339610e+01
2.557291666666662522e+01,2.239488636363634200e+01,2.182291666666662522e+01,2.544583333333339681e+01
2.591666666666663232e+01,2.307196969696967770e+01,2.227083333333329307e+01,2.606041666666672896e+01
4.093371212121208913e+01,2.250946969696967770e+01,2.336458333333329307e+01,2.924655797101455335e+01
4.066355519480515568e+01,2.364488636363634200e+01,2.865398550724633253e+01,3.379239130434788763e+01
4.817826107715809769e+01,2.698958333333331083e+01,3.298731884057966823e+01,3.786739130434789047e+01
4.632598834988537106e+01,2.596874999999997513e+01,3.601856884057966823e+01,3.962875494071153071e+01
4.585277406417108637e+01,2.563541666666664298e+01,3.796648550724633253e+01,3.641136363636370277e+01
4.561319073083775066e+01,2.661458333333331083e+01,3.654166666666662877e+01,3.292803030303036849e+01
4.106098484848480723e+01,2.570833333333330728e+01,3.560416666666662877e+01,2.970928030303036849e+01
3.514999999999996305e+01,2.543749999999997513e+01,3.267897727272723785e+01,2.711041666666673322e+01
3.332499999999996021e+01,2.566666666666663943e+01,2.925189393939390925e+01,3.121911231884064364e+01
3.183446969696965567e+01,2.810416666666664298e+01,2.698106060606057355e+01,4.322635869565224453e+01
3.159071969696965709e+01,3.001799242424240077e+01,2.852272727272723785e+01,4.924719202898558024e+01
3.404905303030298569e+01,3.572632575757573647e+01,3.357291666666662877e+01,5.526947463768123470e+01
3.289488636363631713e+01,3.750757575757573647e+01,3.731249999999995737e+01,5.593161231884065643e+01
3.038541666666661811e+01,3.330965909090907218e+01,3.772916666666662167e+01,4.415353260869572694e+01
2.595833333333328596e+01,2.764583333333331439e+01,3.357291666666662167e+01,3.767436594202905553e+01
2.338541666666662167e+01,2.272916666666664298e+01,3.014583333333329307e+01,3.498958333333339965e+01
2.560416666666662522e+01,2.412499999999997513e+01,3.093749999999996447e+01,3.509375000000006395e+01
2.573958333333328952e+01,2.576041666666664298e+01,3.096874999999996092e+01,3.894791666666672825e+01
2.795833333333328952e+01,2.905208333333331083e+01,3.237499999999996447e+01,4.108333333333339965e+01
2.961458333333328596e+01,3.677916666666664725e+01,3.247916666666662877e+01,3.939583333333339965e+01
2.823958333333328596e+01,4.533124999999998295e+01,2.939583333333329307e+01,3.776041666666673535e+01
2.953124999999995381e+01,4.575833333333331865e+01,2.909374999999996092e+01,3.628125000000007105e+01
3.030208333333328952e+01,5.903414855072462331e+01,3.142708333333328952e+01,3.477083333333339965e+01
2.836458333333328596e+01,5.908831521739129755e+01,3.142708333333328596e+01,3.793750000000006395e+01
2.597916666666661811e+01,5.328623188405796895e+01,3.108333333333328596e+01,3.422916666666672825e+01
2.573958333333328596e+01,5.628623188405796895e+01,3.347916666666661456e+01,3.333928571428577214e+01
2.501041666666662167e+01,4.702083333333333570e+01,3.241666666666661456e+01,4.326636904761910785e+01
2.757291666666662167e+01,4.541666666666667140e+01,3.264583333333327886e+01,3.940178571428577925e+01
2.874999999999995381e+01,4.507291666666667140e+01,3.384374999999994316e+01,4.140178571428577925e+01
2.815624999999995381e+01,4.662500000000000000e+01,3.271874999999994316e+01,4.084375000000006395e+01
3.503124999999995026e+01,4.593750000000000000e+01,3.498749999999994031e+01,3.234375000000006395e+01
4.363541666666661456e+01,4.501041666666666430e+01,3.417499999999994031e+01,3.487500000000006395e+01
4.876041666666661456e+01,4.417708333333333570e+01,4.406250000000000000e+01,3.796875000000006395e+01
4.983333333333328596e+01,4.116123188405797606e+01,3.808333333333334281e+01,4.142708333333339965e+01
4.267708333333328596e+01,4.014039855072464746e+01,3.733333333333334991e+01,4.195833333333339965e+01
3.114583333333328241e+01,4.028623188405798317e+01,3.108333333333328596e+01,4.017708333333339965e+01
2.407291666666661456e+01,4.198414855072464746e+01,3.187500000000001066e+01,3.769791666666673535e+01
2.159374999999995026e+01,4.420833333333334281e+01,2.804727564102557480e+01,3.489583333333339965e+01
2.235416666666661811e+01,4.305208333333334281e+01,2.614583333333327175e+01,3.298958333333339965e+01
2.267708333333328241e+01,3.988541666666667851e+01,2.532291666666660745e+01,3.109375000000006395e+01
2.420833333333328241e+01,3.692708333333334281e+01,2.506249999999994316e+01,2.925000000000006395e+01
2.481249999999994671e+01,3.429166666666667851e+01,2.488903985507240790e+01,2.662500000000006395e+01
2.348958333333327886e+01,3.306250000000000711e+01,2.398278985507240790e+01,2.640625000000006395e+01
2.391666666666661456e+01,3.386458333333333570e+01,2.587862318840574005e+01,2.583333333333339965e+01
2.354166666666661456e+01,3.512500000000000711e+01,2.682653985507240790e+01,2.610416666666673180e+01
2.291666666666661456e+01,3.933333333333333570e+01,2.793749999999994316e+01,2.722916666666673180e+01
2.230208333333328241e+01,4.057291666666667140e+01,2.846874999999994316e+01,2.613541666666672825e+01
2.214583333333328241e+01,4.182291666666667140e+01,2.755208333333327886e+01,2.650000000000006040e+01
2.540624999999995026e+01,4.338541666666667140e+01,2.742527173913038396e+01,2.633333333333338899e+01
2.676041666666661811e+01,3.948958333333334281e+01,2.709193840579704826e+01,2.612500000000005329e+01
2.816666666666661456e+01,3.936458333333334281e+01,2.765443840579705181e+01,2.690625000000005684e+01
2.870833333333328241e+01,4.043704710144928782e+01,2.837318840579705537e+01,2.798958333333338899e+01
2.546874999999995026e+01,3.990579710144928782e+01,2.921874999999995381e+01,2.904166666666672114e+01
2.464583333333328241e+01,3.917663043478261642e+01,2.807291666666662522e+01,2.873958333333338899e+01
2.388541666666661456e+01,3.794746376811595212e+01,2.759374999999995737e+01,2.834375000000005684e+01
2.479166666666661456e+01,3.602083333333334281e+01,2.785416666666662522e+01,2.816666666666672114e+01
2.547916666666661456e+01,3.381521739130435122e+01,2.767708333333329662e+01,2.764583333333338899e+01
2.595833333333328241e+01,3.315896739130435122e+01,2.803124999999996447e+01,2.697916666666672114e+01
2.658333333333328241e+01,3.486730072463767982e+01,2.924999999999996803e+01,2.811458333333338899e+01
2.643749999999995381e+01,3.524230072463767982e+01,2.978124999999997158e+01,2.870833333333338899e+01
2.623958333333328952e+01,3.602083333333332860e+01,3.018749999999997158e+01,3.141666666666672114e+01
2.730208333333328596e+01,3.852083333333332860e+01,3.228124999999997158e+01,3.465625000000004974e+01
2.815624999999995381e+01,3.735416666666666430e+01,3.184374999999997513e+01,3.460416666666671404e+01
2.595833333333328596e+01,3.416666666666666430e+01,2.946874999999997158e+01,3.286458333333338544e+01
2.618749999999995026e+01,3.087847222222222143e+01,2.816666666666663588e+01,2.958333333333338544e+01
2.619791666666661456e+01,3.242013888888889284e+01,2.794791666666663588e+01,3.065625000000005684e+01
2.691666666666661456e+01,3.469097222222222854e+01,3.053124999999996803e+01,3.170833333333339255e+01
2.897916666666661811e+01,3.807638888888889284e+01,3.334374999999997158e+01,3.362500000000005684e+01
3.015624999999994671e+01,4.083333333333333570e+01,3.508333333333330728e+01,3.565625000000005684e+01
3.055208333333327531e+01,3.851041666666666430e+01,3.629166666666664298e+01,3.360688405797106526e+01
3.064583333333327175e+01,3.744791666666666430e+01,3.663541666666664298e+01,3.321105072463772956e+01
3.142708333333327531e+01,3.685416666666666430e+01,3.736458333333330728e+01,3.367980072463772956e+01
2.944791666666660745e+01,3.513541666666666430e+01,3.697916666666664298e+01,3.296105072463772956e+01
2.733333333333327175e+01,3.300000000000000000e+01,3.445833333333330728e+01,3.263541666666671404e+01
2.606249999999993605e+01,3.028125000000000000e+01,3.185416666666664298e+01,3.109375000000004974e+01
2.468749999999993960e+01,2.883333333333333570e+01,3.069791666666664298e+01,3.001041666666671404e+01
2.721874999999993960e+01,3.047916666666667140e+01,3.064791666666663872e+01,3.177777777777782475e+01
3.013541666666660390e+01,3.159375000000000711e+01,3.049166666666663517e+01,3.288194444444449260e+01
3.023958333333326820e+01,3.320833333333333570e+01,2.813655303030299848e+01,3.343464052287585986e+01
3.054166666666660390e+01,3.418750000000000000e+01,3.010232683982680868e+01,3.375755718954253126e+01
2.873958333333326465e+01,3.234375000000000000e+01,3.245441017316014154e+01,2.999019607843142410e+01
2.596874999999992895e+01,3.132291666666666430e+01,3.344399350649347724e+01,3.038602941176475980e+01
2.789583333333326109e+01,3.228125000000000000e+01,3.764285714285711038e+01,3.352083333333339255e+01
2.956249999999992539e+01,3.232598039215686470e+01,3.857291666666663588e+01,3.606250000000005684e+01
3.189583333333325754e+01,3.427538515406162389e+01,3.654166666666663588e+01,3.891666666666672114e+01
3.371874999999992184e+01,3.692717086834733919e+01,3.648958333333330017e+01,3.768750000000004974e+01
3.326041666666659324e+01,3.738550420168067490e+01,3.494791666666663588e+01,3.687500000000004974e+01
3.192708333333325754e+01,3.820833333333332860e+01,3.129166666666663588e+01,3.496875000000004974e+01
2.988541666666658614e+01,3.234375000000000000e+01,3.015624999999997158e+01,3.353125000000004974e+01
2.982291666666658259e+01,3.511367753623186161e+01,3.051041666666663943e+01,3.421875000000004974e+01
3.017708333333325044e+01,3.050226449275363194e+01,3.105208333333331083e+01,3.362500000000004974e+01
3.228124999999991473e+01,4.343387681159421021e+01,3.316666666666664298e+01,3.567708333333338544e+01
3.265624999999991473e+01,3.738550420168067490e+01,3.424999999999997868e+01,3.869791666666672114e+01
3.410416666666658614e+01,3.922916666666665009e+01,3.490624999999997868e+01,3.992708333333339255e+01
3.427083333333325044e+01,3.483428030303030454e+01,3.463541666666664298e+01,4.250000000000005684e+01
3.366666666666658614e+01,3.563636363636364024e+01,3.187499999999997158e+01,4.159375000000005684e+01
3.796874999999992184e+01,3.800829991087344695e+01,3.366666666666663588e+01,4.270833333333338544e+01
3.747916666666658614e+01,3.784068627450980671e+01,3.364583333333330017e+01,4.318750000000004974e+01
3.788541666666658614e+01,3.616707516339869244e+01,3.322916666666663588e+01,4.058333333333338544e+01
4.030729166666658614e+01,3.718999183006535958e+01,3.539583333333330728e+01,4.193750000000004974e+01
3.697395833333325044e+01,3.827192460317460387e+01,3.402083333333330728e+01,4.093750000000004974e+01
3.746354166666658614e+01,3.792817460317460387e+01,3.284374999999997158e+01,3.948958333333338544e+01
3.715104166666658614e+01,3.772916666666667140e+01,3.341666666666663588e+01,3.921875000000004974e+01
3.409374999999992184e+01,3.784068627450980671e+01,3.657291666666663588e+01,3.976041666666671404e+01
3.473958333333325754e+01,4.302083333333332860e+01,3.921874999999997158e+01,4.073958333333338544e+01
3.457291666666658614e+01,4.734387351778655528e+01,3.999999999999997158e+01,4.262500000000004974e+01
3.441666666666658614e+01,4.146907938076416400e+01,4.185416666666664298e+01,4.379166666666671404e+01
